current_x,current_y,current_z,goal_x,goal_y,goal_z,nearest_obstacle_distance,target_dx,target_dy,target_dz
1.3024773402213996,0.5484377041522959,-0.6526565597236283,4.6,1.6,-1.0,0.32160848736425107,0.9074636884040003,0.19471537920936824,-0.3722842668278629
1.5832615927098863,0.6086858583186303,-0.7678474603736923,4.6,1.6,-1.0,0.12835598834406664,0.9404084590107498,0.24371818424638408,-0.23713577732740465
1.8120140888478957,0.6679698242021681,-0.8255302688039076,4.6,1.6,-1.0,0.07041574413939139,0.7675923885659043,0.5419572945626708,-0.34217570908233713
2.064125624699931,0.8459727433734774,-0.9379160152404755,4.6,1.6,-1.0,0.11536295520320028,0.7894122395531131,0.6108864631668355,0.06038249053536149
2.37394802491456,1.085728729908622,-0.9142175631374357,4.6,1.6,-1.0,0.39937865393165106,0.7819376351574004,0.5017119750388573,0.36994408878513146
2.691074737254446,1.289205659566313,-0.7641811058151229,4.6,1.6,-1.0,0.3652804876346394,0.9815416642736924,0.19114057645610652,-0.006421941050611372
2.9156558963449224,1.33293948541618,-0.7656504748875241,4.6,1.6,-1.0,0.33853450965494203,0.8135234751879299,0.555650572369461,0.17155756102149552
3.241055222198616,1.5551928403270185,-0.6970295728433604,4.6,1.6,-1.0,0.3200897191988543,0.8955364130740774,0.43169509249357424,0.10795313786722437
3.6091220538694513,1.7326201817754054,-0.6526606685267613,4.6,1.6,-1.0,0.1234978169994197,0.9951903423056336,0.00037148264176326256,0.09795940272502118
3.7049511784651052,1.732655952677563,-0.6432279365055648,4.6,1.6,-1.0,0.08596858430642118,0.9131451857042688,-0.0756933429769906,-0.40054511313219643
4.074686785962548,1.7020074593303356,-0.8054100221723088,4.6,1.6,-1.0,0.14824176155018637,0.9198080193280496,-0.2921465333562498,-0.2619229097038591
4.2763111784561945,1.6379681532258836,-0.8628242286583409,4.6,1.6,-1.0,0.27244828920005615,0.9154085891043361,-0.10737588468343098,-0.38794011700578124
0.4,0.4,-0.5,4.6,1.6,-1.0,1.151782106327635,0.9978134818931809,0.06596960692980594,-0.004033151836173847
0.8435016483662072,0.4293217419351043,-0.5017926291034478,4.6,1.6,-1.0,0.7492050818857181,0.9288715620390814,0.2999206285857358,-0.21735969677889716
1.2527689888875697,0.5614688794352778,-0.5975628396177473,4.6,1.6,-1.0,0.3463586201246037,0.9718545327091146,-0.07008991784225031,-0.2249136960472065
1.5887869955652585,0.5372353406813817,-0.6753265884882937,4.6,1.6,-1.0,0.1959406079225418,0.8591337152427754,0.5042873348571542,-0.08708354170458515
1.8053838309468633,0.6643715930658172,-0.6972812844947298,4.6,1.6,-1.0,0.07178427958937345,0.9017275033204422,0.40542801574344745,-0.150052103636747
2.1974205364115265,0.8406362218032797,-0.7625182126589225,4.6,1.6,-1.0,0.24232557265087473,0.8282200906525643,0.5004045207414454,0.2522831684060251
2.5164795154981716,1.033409323204757,-0.6653300243248904,4.6,1.6,-1.0,0.28732770727485424,0.9494726387878818,0.2713959820355094,-0.15762591515407007
